city,timestamp,temperature,season
New York,2010-09-05,15.746019030136846,autumn
New York,2010-09-06,23.19621187600539,autumn
New York,2010-09-07,25.169423528125634,autumn
New York,2010-09-08,13.666492160932858,autumn
New York,2010-09-09,8.556034573743965,autumn
New York,2010-09-10,24.131464178165924,autumn
New York,2010-09-11,18.46630041300277,autumn
New York,2010-09-12,14.904723388563475,autumn
New York,2010-09-13,11.036502405161293,autumn
New York,2010-09-14,18.983972194250207,autumn
New York,2010-09-15,19.59176262151754,autumn
New York,2010-09-16,8.946520559602517,autumn
New York,2010-09-17,17.548943826459393,autumn
New York,2010-09-18,24.270836513063717,autumn
New York,2010-09-19,19.670404053649147,autumn
New York,2010-09-20,16.611621127741735,autumn
New York,2010-09-21,18.233049870288074,autumn
New York,2010-09-22,14.808937657479294,autumn
New York,2010-09-23,5.420493250519584,autumn
New York,2010-09-24,20.732166444486797,autumn
New York,2010-09-25,6.296666786009691,autumn
New York,2010-09-26,21.47342280618215,autumn
New York,2010-09-27,20.780644916446306,autumn
New York,2010-09-28,14.380487961164436,autumn
New York,2010-09-29,16.610519104373275,autumn
New York,2010-09-30,13.987163994653724,autumn
New York,2010-10-01,11.124342503632128,autumn
New York,2010-10-02,14.425567516369512,autumn
New York,2010-10-03,16.267817465973433,autumn
New York,2010-10-04,18.531602249963953,autumn
New York,2010-10-05,12.215955449863332,autumn
New York,2010-10-06,6.947582397653932,autumn
New York,2010-10-07,17.351361178482666,autumn
New York,2010-10-08,25.42478418312642,autumn
New York,2010-10-09,24.482274536634087,autumn
New York,2010-10-10,11.16658786442029,autumn
New York,2010-10-11,16.98102050789462,autumn
New York,2010-10-12,11.166622156078923,autumn
New York,2010-10-13,14.046039648524554,autumn
New York,2010-10-14,19.718087227197906,autumn
New York,2010-10-15,18.3676775144874,autumn
New York,2010-10-16,17.326882667309622,autumn
New York,2010-10-17,5.7998605165933395,autumn
New York,2010-10-18,13.674578149064372,autumn
New York,2010-10-19,20.868368050000996,autumn
New York,2010-10-20,17.740647253437317,autumn
New York,2010-10-21,13.526778843016505,autumn
New York,2010-10-22,13.331571954775704,autumn
New York,2010-10-23,19.590263319072555,autumn
New York,2010-10-24,17.05132550122965,autumn
New York,2010-10-25,8.706324403817408,autumn
New York,2010-10-26,7.759999207596526,autumn
New York,2010-10-27,19.1853845991032,autumn
New York,2010-10-28,12.696109348023853,autumn
New York,2010-10-29,14.016463569963596,autumn
New York,2010-10-30,10.271625692751527,autumn
New York,2010-10-31,12.302190228318668,autumn
New York,2010-11-01,17.479246013803397,autumn
New York,2010-11-02,11.356900197854408,autumn
New York,2010-11-03,16.091285463888894,autumn
New York,2010-11-04,13.608797625298703,autumn
New York,2010-11-05,14.333760899852749,autumn
New York,2010-11-06,10.591989798705011,autumn
New York,2010-11-07,15.390710607068375,autumn
New York,2010-11-08,22.033906995032787,autumn
New York,2010-11-09,16.91632196434243,autumn
New York,2010-11-10,15.463328913354186,autumn
New York,2010-11-11,9.651137675025913,autumn
New York,2010-11-12,10.071302463665889,autumn
New York,2010-11-13,15.210103502920964,autumn
New York,2010-11-14,13.992876517087607,autumn
New York,2010-11-15,20.443791459584936,autumn
New York,2010-11-16,12.349471786110636,autumn
New York,2010-11-17,17.918894020053013,autumn
New York,2010-11-18,5.6887325037381835,autumn
New York,2010-11-19,13.117492146660354,autumn
New York,2010-11-20,18.403769900500357,autumn
New York,2010-11-21,21.339641919242382,autumn
New York,2010-11-22,23.601979974176377,autumn
New York,2010-11-23,10.098367020064163,autumn
New York,2010-11-24,24.43477649369641,autumn
New York,2010-11-25,13.581110543469046,autumn
New York,2010-11-26,7.147886518282242,autumn
New York,2010-11-27,21.716866148323767,autumn
New York,2010-11-28,16.059917908111867,autumn
New York,2010-11-29,10.100104170849448,autumn
New York,2010-11-30,23.021826858144887,autumn
New York,2010-12-01,-6.68281278326376,winter
New York,2010-12-02,-2.000166535490322,winter
New York,2010-12-03,4.31832199048064,winter
New York,2010-12-04,-4.691057291932696,winter
New York,2010-12-05,-1.5848621856260308,winter
New York,2010-12-06,9.534268200870166,winter
New York,2010-12-07,2.5763193503962,winter
New York,2010-12-08,3.551215279580155,winter
New York,2010-12-09,4.6305481954631675,winter
New York,2010-12-10,-0.9473780415867518,winter
New York,2010-12-11,4.446480461625647,winter
New York,2010-12-12,4.162236709135043,winter
New York,2010-12-13,1.5027463948179778,winter
New York,2010-12-14,3.5713258432176427,winter
New York,2010-12-15,-4.494665402223933,winter
New York,2010-12-16,1.0653944511233602,winter
New York,2010-12-17,-1.3830751827264531,winter
New York,2010-12-18,4.052334477400516,winter
New York,2010-12-19,-4.3899798494838,winter
New York,2010-12-20,-6.603220141771603,winter
New York,2010-12-21,0.22932115978762938,winter
New York,2010-12-22,1.7244676116868682,winter
New York,2010-12-23,-4.622032888819307,winter
New York,2010-12-24,2.4906351570991765,winter
New York,2010-12-25,-0.6787152400833876,winter
New York,2010-12-26,-7.666499204986774,winter
New York,2010-12-27,-1.376602157744844,winter
New York,2010-12-28,1.6307691339959312,winter
New York,2010-12-29,-1.2704747993104304,winter
New York,2010-12-30,7.757890429185154,winter
New York,2010-12-31,-0.48560520398594825,winter
New York,2011-01-01,-3.5027213663481307,winter
New York,2011-01-02,3.009293562135574,winter
New York,2011-01-03,-5.094786488149544,winter
New York,2011-01-04,-0.6092894139187954,winter
New York,2011-01-05,-1.456883373845562,winter
New York,2011-01-06,8.56220079562818,winter
New York,2011-01-07,-0.12022305279074269,winter
New York,2011-01-08,-9.182437937442517,winter
New York,2011-01-09,-1.2701827718490266,winter
New York,2011-01-10,0.10818643613878227,winter
New York,2011-01-11,1.261918631042308,winter
New York,2011-01-12,-0.8579730803527374,winter
New York,2011-01-13,5.602409824036203,winter
New York,2011-01-14,7.84658039061023,winter
New York,2011-01-15,5.628258981580293,winter
New York,2011-01-16,1.1809661716290754,winter
New York,2011-01-17,3.396146350240341,winter
New York,2011-01-18,-5.108843763959735,winter
New York,2011-01-19,-0.5820243164687573,winter
New York,2011-01-20,-1.2267175565658814,winter
New York,2011-01-21,9.008755532598329,winter
New York,2011-01-22,-3.1988033092763963,winter
New York,2011-01-23,3.8796173002950485,winter
New York,2011-01-24,-1.8250088381274492,winter
New York,2011-01-25,-0.8586399374636494,winter
New York,2011-01-26,-3.039176623054236,winter
New York,2011-01-27,-1.3134456260553558,winter
New York,2011-01-28,1.6359463584355418,winter
New York,2011-01-29,3.3037466650577163,winter
New York,2011-01-30,12.020549203139586,winter
New York,2011-01-31,1.0113526347604604,winter
New York,2011-02-01,-6.575007409039921,winter
New York,2011-02-02,-4.303366051657619,winter
New York,2011-02-03,4.614735805350127,winter
New York,2011-02-04,-6.856819403358154,winter
New York,2011-02-05,-7.120148182804923,winter
New York,2011-02-06,-3.279394706898638,winter
New York,2011-02-07,1.211915128667485,winter
New York,2011-02-08,-1.6061999480612168,winter
New York,2011-02-09,-4.423987556398626,winter
New York,2011-02-10,-2.2104280887532526,winter
New York,2011-02-11,5.121368175700713,winter
New York,2011-02-12,-0.08247272309043222,winter
New York,2011-02-13,-0.1697875998170431,winter
New York,2011-02-14,-7.710684068973776,winter
New York,2011-02-15,-1.4975485846044587,winter
New York,2011-02-16,2.814562910294367,winter
New York,2011-02-17,0.6909614723015421,winter
New York,2011-02-18,0.8144699225797152,winter
New York,2011-02-19,0.5630007860749476,winter
New York,2011-02-20,-4.945323892026707,winter
New York,2011-02-21,-0.305175147471639,winter
New York,2011-02-22,0.807775653531533,winter
New York,2011-02-23,-1.7328203646167073,winter
New York,2011-02-24,4.532148219722018,winter
New York,2011-02-25,-6.421066159017251,winter
New York,2011-02-26,-0.7768808437205126,winter
New York,2011-02-27,0.9467333108813769,winter
New York,2011-02-28,4.221332124250427,winter
New York,2011-03-01,13.410892969848794,spring
New York,2011-03-02,1.75113880509093,spring
New York,2011-03-03,12.245349514465644,spring
New York,2011-03-04,20.98092685551378,spring
New York,2011-03-05,4.734949206230853,spring
New York,2011-03-06,7.265002462328313,spring
New York,2011-03-07,11.667716244002884,spring
New York,2011-03-08,9.8392711905884,spring
New York,2011-03-09,6.192580014515375,spring
New York,2011-03-10,18.635020428087422,spring
New York,2011-03-11,18.92606280586737,spring
New York,2011-03-12,10.198057753920411,spring
New York,2011-03-13,7.841960028281929,spring
New York,2011-03-14,3.1074131195314445,spring
New York,2011-03-15,6.042299824376962,spring
New York,2011-03-16,6.972194140003094,spring
New York,2011-03-17,15.75543933355718,spring
New York,2011-03-18,21.623577805333163,spring
New York,2011-03-19,10.157850177901821,spring
New York,2011-03-20,20.628447642851633,spring
New York,2011-03-21,19.830524316644855,spring
New York,2011-03-22,10.93580618136474,spring
New York,2011-03-23,12.089344501631011,spring
New York,2011-03-24,13.04244668462699,spring
New York,2011-03-25,11.864721389767366,spring
New York,2011-03-26,18.396959819727336,spring
New York,2011-03-27,6.538156302877601,spring
New York,2011-03-28,13.002289688172366,spring
New York,2011-03-29,13.02177315932123,spring
New York,2011-03-30,5.775084727495221,spring
New York,2011-03-31,5.777751977573384,spring
New York,2011-04-01,13.072686805018655,spring
New York,2011-04-02,4.070216972149553,spring
New York,2011-04-03,10.384755292509263,spring
New York,2011-04-04,6.582760943110948,spring
New York,2011-04-05,2.3532887642582745,spring
New York,2011-04-06,10.06087715576366,spring
New York,2011-04-07,15.834707739385696,spring
New York,2011-04-08,9.621528406465039,spring
New York,2011-04-09,10.263229692489515,spring
New York,2011-04-10,12.814399360293393,spring
New York,2011-04-11,13.152515827044008,spring
New York,2011-04-12,10.671512931183146,spring
New York,2011-04-13,22.75145986679676,spring
New York,2011-04-14,12.877555672971708,spring
New York,2011-04-15,8.774791788658858,spring
New York,2011-04-16,16.46399068381089,spring
New York,2011-04-17,7.788268036644489,spring
New York,2011-04-18,4.172012556929612,spring
New York,2011-04-19,4.426512183257203,spring
New York,2011-04-20,6.833730655341156,spring
New York,2011-04-21,10.911794242138361,spring
New York,2011-04-22,14.005005318288497,spring
New York,2011-04-23,9.059071075325345,spring
New York,2011-04-24,17.1028084951395,spring
New York,2011-04-25,2.4309828579355983,spring
New York,2011-04-26,18.064383386618474,spring
New York,2011-04-27,6.708494641743,spring
New York,2011-04-28,7.048624057070845,spring
New York,2011-04-29,3.0555680206995284,spring
New York,2011-04-30,10.193896799406298,spring
New York,2011-05-01,12.356484723097847,spring
New York,2011-05-02,17.004199707297403,spring
New York,2011-05-03,15.55121539911973,spring
New York,2011-05-04,7.586101687968357,spring
New York,2011-05-05,14.925578186838003,spring
New York,2011-05-06,10.569095106822429,spring
New York,2011-05-07,3.3560582571145448,spring
New York,2011-05-08,8.066544276324644,spring
New York,2011-05-09,16.06382799663387,spring
New York,2011-05-10,5.610960724600166,spring
New York,2011-05-11,7.441977803561665,spring
New York,2011-05-12,14.407361226675079,spring
New York,2011-05-13,1.8922330497944841,spring
New York,2011-05-14,10.432844150354777,spring
New York,2011-05-15,8.870392496293373,spring
New York,2011-05-16,13.581410763748966,spring
New York,2011-05-17,12.68652244653913,spring
New York,2011-05-18,15.73831287440879,spring
New York,2011-05-19,10.34688696755882,spring
New York,2011-05-20,10.898236681308987,spring
New York,2011-05-21,14.837780068733508,spring
New York,2011-05-22,8.232539267477065,spring
New York,2011-05-23,21.20495106343174,spring
New York,2011-05-24,2.0308452503230088,spring
New York,2011-05-25,10.47446730988631,spring
New York,2011-05-26,7.897408250201483,spring
New York,2011-05-27,5.734037230954944,spring
New York,2011-05-28,7.108206359040412,spring
New York,2011-05-29,2.870346537150457,spring
New York,2011-05-30,24.706904176205526,spring
New York,2011-05-31,4.965881898617905,spring
New York,2011-06-01,22.885823669609724,summer
New York,2011-06-02,25.307861522397022,summer
New York,2011-06-03,33.20051153175239,summer
New York,2011-06-04,32.711722679184184,summer
New York,2011-06-05,30.503200267073193,summer
New York,2011-06-06,24.259444970935306,summer
New York,2011-06-07,21.770463560106545,summer
New York,2011-06-08,25.447257451935968,summer
New York,2011-06-09,20.170041986443024,summer
New York,2011-06-10,23.970722569294875,summer
New York,2011-06-11,25.235774493051633,summer
New York,2011-06-12,33.43509577461409,summer
New York,2011-06-13,25.847999423725792,summer
New York,2011-06-14,29.329100594116078,summer
New York,2011-06-15,31.48987436977474,summer
New York,2011-06-16,25.116742179978377,summer
New York,2011-06-17,29.285754819449657,summer
New York,2011-06-18,21.321486437376972,summer
New York,2011-06-19,29.503348954912262,summer
New York,2011-06-20,27.824180124097257,summer
New York,2011-06-21,24.634242854782013,summer
New York,2011-06-22,21.346185561552502,summer
New York,2011-06-23,25.1139794387755,summer
New York,2011-06-24,27.992226678971093,summer
New York,2011-06-25,23.74096151823464,summer
New York,2011-06-26,26.597667886851998,summer
New York,2011-06-27,21.76827434504534,summer
New York,2011-06-28,21.5193107028588,summer
New York,2011-06-29,31.753932648475526,summer
New York,2011-06-30,20.772605152221708,summer
New York,2011-07-01,29.298107107549114,summer
New York,2011-07-02,30.255446876111368,summer
New York,2011-07-03,27.224315405604866,summer
New York,2011-07-04,28.631432541870925,summer
New York,2011-07-05,22.665899885166215,summer
New York,2011-07-06,29.10801996500428,summer
New York,2011-07-07,26.65486874845245,summer
New York,2011-07-08,19.904476464294902,summer
New York,2011-07-09,19.88570221342265,summer
New York,2011-07-10,27.575057675087503,summer
New York,2011-07-11,24.905438548314656,summer
New York,2011-07-12,20.856259532920248,summer
New York,2011-07-13,29.217567836336205,summer
New York,2011-07-14,26.40013315324936,summer
New York,2011-07-15,27.087869713882014,summer
New York,2011-07-16,31.584099368609262,summer
New York,2011-07-17,21.87691403998995,summer
New York,2011-07-18,24.688010170777783,summer
New York,2011-07-19,29.407906695453107,summer
New York,2011-07-20,21.489341206038134,summer
New York,2011-07-21,25.925208724369522,summer
New York,2011-07-22,31.768478290662888,summer
New York,2011-07-23,24.030811421994688,summer
New York,2011-07-24,20.025294180662407,summer
New York,2011-07-25,27.081553413720982,summer
New York,2011-07-26,32.93930900520044,summer
New York,2011-07-27,27.50000489782267,summer
New York,2011-07-28,27.405268258335912,summer
New York,2011-07-29,26.01204648600693,summer
New York,2011-07-30,30.022368517240558,summer
New York,2011-07-31,24.416060296374503,summer
New York,2011-08-01,31.5899744826271,summer
New York,2011-08-02,26.94242832367448,summer
New York,2011-08-03,22.5433517874757,summer
New York,2011-08-04,25.87905637261809,summer
New York,2011-08-05,23.911763048574514,summer
New York,2011-08-06,27.337920182306235,summer
New York,2011-08-07,17.342079375214958,summer
New York,2011-08-08,17.285407908195225,summer
New York,2011-08-09,24.73920014349709,summer
New York,2011-08-10,26.81097469281759,summer
New York,2011-08-11,26.165238357225114,summer
New York,2011-08-12,26.2885842828366,summer
New York,2011-08-13,23.934070532875555,summer
New York,2011-08-14,21.65431278494527,summer
New York,2011-08-15,16.797422488536014,summer
New York,2011-08-16,22.048771691319953,summer
New York,2011-08-17,24.159190802268988,summer
New York,2011-08-18,25.841521348827673,summer
New York,2011-08-19,29.360116687931708,summer
New York,2011-08-20,14.549802185366547,summer
New York,2011-08-21,36.29805594454582,summer
New York,2011-08-22,26.656886924780363,summer
New York,2011-08-23,21.575916574207824,summer
New York,2011-08-24,24.741748027624297,summer
New York,2011-08-25,29.737240844546935,summer
New York,2011-08-26,35.156112023498814,summer
New York,2011-08-27,22.10579324344103,summer
New York,2011-08-28,30.929642516515663,summer
New York,2011-08-29,22.289936379176208,summer
New York,2011-08-30,20.389952912829596,summer
New York,2011-08-31,24.633567501933964,summer
New York,2011-09-01,10.43572304175029,autumn
New York,2011-09-02,18.46700520692841,autumn
New York,2011-09-03,9.611581840581868,autumn
New York,2011-09-04,12.429731380773813,autumn
New York,2011-09-05,7.055321709894659,autumn
New York,2011-09-06,18.20273441397986,autumn
New York,2011-09-07,14.712458164420436,autumn
New York,2011-09-08,12.915217985593758,autumn
New York,2011-09-09,12.124719407513155,autumn
New York,2011-09-10,17.571145843036803,autumn
New York,2011-09-11,5.887674377565183,autumn
New York,2011-09-12,11.694401669929576,autumn
New York,2011-09-13,19.276492177461055,autumn
New York,2011-09-14,16.969499214759484,autumn
New York,2011-09-15,19.648318487394196,autumn
New York,2011-09-16,19.41296819005003,autumn
New York,2011-09-17,22.272366455248402,autumn
New York,2011-09-18,15.001137320151765,autumn
New York,2011-09-19,14.439975657674212,autumn
New York,2011-09-20,11.755507957499809,autumn
New York,2011-09-21,21.736131022093094,autumn
New York,2011-09-22,22.660202294128972,autumn
New York,2011-09-23,27.088700012865054,autumn
New York,2011-09-24,13.757201651625232,autumn
New York,2011-09-25,21.20794119296165,autumn
New York,2011-09-26,17.869285399705085,autumn
New York,2011-09-27,21.18330775151565,autumn
New York,2011-09-28,12.612044521496935,autumn
New York,2011-09-29,17.131079647079705,autumn
New York,2011-09-30,13.973378692929906,autumn
New York,2011-10-01,11.759573124104111,autumn
New York,2011-10-02,19.223774261110385,autumn
New York,2011-10-03,-0.09470169226261582,autumn
New York,2011-10-04,20.18781027132197,autumn
New York,2011-10-05,17.389624117707914,autumn
New York,2011-10-06,16.470840466611218,autumn
New York,2011-10-07,14.144879594723214,autumn
New York,2011-10-08,13.942577329804234,autumn
New York,2011-10-09,7.829229434702697,autumn
New York,2011-10-10,10.816830982935873,autumn
New York,2011-10-11,9.52215433562882,autumn
New York,2011-10-12,8.46246188312978,autumn
